20210623154443,23.021252,120.22215,67%,2169,17,21.57%,1.016,25.49%,12582,71,16.943
20210623154445,23.021372,120.22194,82%,1731,22,20.78%,1.039,22.35%,12582,54,16.944
20210623154447,23.021372,120.22194,51%,1896,27,45.49%,0.984,29.41%,12582,98,16.943
20210623154448,23.021372,120.22194,82%,2211,30,30.59%,1.023,23.92%,12582,49,16.943
20210623154450,23.021591,120.22157,25%,2308,36,17.65%,1.031,22.35%,12582,46,16.944
20210623154452,23.021591,120.22157,44%,2366,38,20.00%,0.977,25.88%,12582,80,16.943
20210623154453,23.021591,120.22157,84%,1942,38,27.84%,1.047,27.45%,12582,85,16.944
20210623154455,23.021875,120.22112,50%,2026,41,18.04%,1.016,24.31%,12582,76,16.944
20210623154457,23.021875,120.22112,76%,1471,44,17.65%,1.016,23.53%,12582,77,16.944
20210623154458,23.021875,120.22112,66%,1454,45,12.55%,1.000,16.08%,12582,33,16.945
20210623154500,23.022196,120.22061,23%,1306,46,12.55%,0.945,16.08%,12582,30,16.949
20210623154502,23.022196,120.22061,23%,1204,41,9.41%,0.945,16.08%,12582,27,16.945
20210623154503,23.022196,120.22061,22%,1504,37,12.94%,0.945,16.08%,12582,27,16.945
20210623154505,23.022461,120.22018,18%,1523,35,10.98%,0.945,16.08%,12582,24,16.947
20210623154507,23.022461,120.22018,20%,1470,33,11.37%,0.945,16.08%,12582,27,16.948
20210623154508,23.022461,120.22018,22%,1491,32,37.65%,1.000,32.55%,12582,97,16.945
20210623154510,23.022696,120.21981,93%,2338,31,15.29%,1.063,16.08%,12582,29,16.944
20210623154512,23.022696,120.21981,23%,2353,38,14.51%,1.000,16.08%,12582,25,16.946
20210623154513,23.022696,120.21981,17%,2228,38,12.55%,0.945,16.08%,12582,22,16.949
20210623154515,23.022959,120.21938,20%,2092,37,12.94%,0.945,16.08%,12582,24,16.948
20210623154517,23.022959,120.21938,18%,1939,34,12.55%,0.945,16.08%,12582,26,16.946
20210623154518,23.022959,120.21938,22%,1527,32,12.16%,0.945,16.08%,12582,27,16.945
20210623154520,23.023172,120.21906,22%,923,25,15.29%,0.945,16.08%,12582,60,16.944
20210623154522,23.023172,120.21906,55%,944,14,13.73%,0.945,16.08%,12582,56,16.944
20210623154523,23.023172,120.21906,56%,871,5,14.51%,0.945,16.08%,12582,61,16.944
20210623154525,23.02322,120.21899,52%,886,2,14.12%,0.938,16.08%,12582,56,16.944
20210623154527,23.02322,120.21899,53%,901,0,14.12%,0.930,16.08%,12582,56,16.944
20210623154528,23.02322,120.21899,53%,897,0,14.12%,0.930,16.08%,12582,58,16.944
20210623154530,23.023224,120.21898,53%,890,0,14.12%,0.953,16.08%,12582,56,16.944
20210623154532,23.023224,120.21898,53%,895,0,14.12%,0.938,16.08%,12582,58,16.944
20210623154533,23.023224,120.21898,53%,898,0,14.12%,0.938,16.08%,12582,56,16.944
20210623154535,23.023222,120.21897,54%,889,0,14.12%,0.945,16.08%,12582,57,16.944
20210623154537,23.023222,120.21897,54%,896,0,14.12%,0.938,16.08%,12582,58,16.944
20210623154538,23.023222,120.21897,54%,907,0,14.12%,1.008,16.08%,12582,59,16.944
20210623154540,23.02322,120.21897,54%,905,0,14.12%,0.945,16.08%,12582,57,16.944
20210623154542,23.02322,120.21897,54%,916,0,14.12%,1.008,16.08%,12582,57,16.944
20210623154543,23.02322,120.21897,54%,883,0,14.12%,0.953,16.08%,12582,58,16.944
20210623154545,23.023216,120.21896,54%,908,0,14.12%,1.016,16.08%,12582,57,16.944
20210623154547,23.023216,120.21896,54%,887,0,14.12%,0.953,16.08%,12582,57,16.944
20210623154548,23.023216,120.21896,54%,910,0,14.12%,1.008,16.08%,12582,56,16.944
20210623154550,23.023214,120.21896,54%,898,0,14.90%,0.945,16.08%,12582,57,16.944
20210623154552,23.023214,120.21896,54%,904,0,14.90%,1.000,16.08%,12582,57,16.944
